,_source,_cellid,stem_cell_name,stem_cell_type,cell_grade,produced_by,provider_distributor,reference_publications,gender_of_donor,ethnicity_of_donor,health_status,age_of_donor,source_cell_type,organ_tissue_of_origin_of_source_cell,Country
1418,SKIP,SKIP001496,HUES13,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",14999088  -- 14999088 ,Male,Unknown,,,,Frozen Embryo,USA
1419,SKIP,SKIP001497,HUES14,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",14999088  -- 17989250 -- 17287758 -- 17572666 -- 18339803 -- 18278034,Female,Unknown,,,,Frozen Embryo,USA
1420,SKIP,SKIP001498,HUES15,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",14999088  -- 17989250 -- 17572666 -- 18339803 -- 18278034 -- 18391958 -- 18772870 -- 19890880,Female,Unknown,,,,Frozen Embryo,USA
1421,SKIP,SKIP001499,HUES16,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",14999088  -- 17989250 -- 17572666 -- 18278034 -- 20951660 -- 21211785,Male,Unknown,,,,Frozen Embryo,USA
1422,SKIP,SKIP001500,HUES17,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",14999088  -- 18005071 -- 17911167 -- 17989250 -- 17287758 -- 17572666 -- 18596037 -- 18278034 -- 18414447,Male,Unknown,,,,Frozen Embryo,USA
1423,SKIP,SKIP001501,HUES18,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Male,Unknown,,,,Frozen Embryo,USA
1424,SKIP,SKIP001502,HUES19,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Male,Unknown,,,,Frozen Embryo,USA
1425,SKIP,SKIP001503,HUES20,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",18724358 -- 19200798,Male,Unknown,,,,Frozen Embryo,USA
1426,SKIP,SKIP001504,HUES21,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",18724358 -- 19200798,Female,Unknown,,,,Frozen Embryo,USA
1427,SKIP,SKIP001505,HUES22,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798 -- 18724358,Male,Unknown,,,,Frozen Embryo,USA
1428,SKIP,SKIP001506,HUES23,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1429,SKIP,SKIP001507,HUES24,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798 -- 22678061 -- 19736317 -- 20335662 -- 18772864,Male,Unknown,,,,Frozen Embryo,USA
1430,SKIP,SKIP001508,HUES25,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Unknown,Unknown,,,,Frozen Embryo,USA
1431,SKIP,SKIP001509,HUES26,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Male,Unknown,,,,Frozen Embryo,USA
1432,SKIP,SKIP001510,HUES27,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Male,Unknown,,,,Frozen Embryo,USA
1433,SKIP,SKIP001511,HUES28,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798 -- 21295703,Female,Unknown,,,,Frozen Embryo,USA
1434,SKIP,SKIP001512,HUES29,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1435,SKIP,SKIP001513,HUES30,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1436,SKIP,SKIP001514,HUES32,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Male,Unknown,,,,Frozen Embryo,USA
1437,SKIP,SKIP001515,HUES33,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1438,SKIP,SKIP001516,HUES34,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1439,SKIP,SKIP001517,HUES35,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Male,Unknown,,,,Frozen Embryo,USA
1440,SKIP,SKIP001518,HUES36,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1441,SKIP,SKIP001519,HUES37,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1442,SKIP,SKIP001520,HUES38,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Male,Unknown,,,,Frozen Embryo,USA
1443,SKIP,SKIP001521,HUES39,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1444,SKIP,SKIP001522,HUES40,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1445,SKIP,SKIP001523,HUES41,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1446,SKIP,SKIP001524,HUES42,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Male,Unknown,,,,Frozen Embryo,USA
1447,SKIP,SKIP001525,HUES43,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Unknown,Unknown,,,,Frozen Embryo,USA
1448,SKIP,SKIP001526,HUES44,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1449,SKIP,SKIP001527,HUES45,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798 -- 21295703,Female,Unknown,,,,Frozen Embryo,USA
1450,SKIP,SKIP001528,HUES46,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1451,SKIP,SKIP001529,HUES48,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798 -- 21295703,Female,Unknown,,,,Frozen Embryo,USA
1452,SKIP,SKIP001530,HUES49,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798 -- 21295703,Female,Unknown,,,,Frozen Embryo,USA
1453,SKIP,SKIP001531,HUES50,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1454,SKIP,SKIP001532,HUES51,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1455,SKIP,SKIP001533,HUES52,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1456,SKIP,SKIP001534,HUES53,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798 -- 21295703,Male,Unknown,,,,Frozen Embryo,USA
1457,SKIP,SKIP001535,HUES54,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1458,SKIP,SKIP001536,HUES55,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1459,SKIP,SKIP001537,HUES56,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Male,Unknown,,,,Frozen Embryo,USA
1460,SKIP,SKIP001538,HUES57,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1461,SKIP,SKIP001539,HUES58,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1462,SKIP,SKIP001540,HUES59,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Unknown,Unknown,,,,Frozen Embryo,USA
1463,SKIP,SKIP001541,HUES60,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Male,Unknown,,,,Frozen Embryo,USA
1464,SKIP,SKIP001542,HUES61,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1465,SKIP,SKIP001543,HUES62,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798 -- 21295703,Female,Unknown,,,,Frozen Embryo,USA
1466,SKIP,SKIP001544,HUES63,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798 -- 21295703,Male,Unknown,,,,Frozen Embryo,USA
1467,SKIP,SKIP001545,HUES68,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",,Unknown,Unknown,,,,Frozen Embryo,USA
1468,SKIP,SKIP001546,HUES69,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",,Unknown,Unknown,,,,Frozen Embryo,USA
1469,SKIP,SKIP001547,HUES70,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",,Unknown,Unknown,,,,Frozen Embryo,USA
1470,SKIP,SKIP001548,H9.1,ES Cell,Research Grade,Michal Amit,The Rambam Medical Center,11071754  -- 12242268 -- 14573705 -- 16585206 -- 19118034 -- 22267284,Female,Unknown,,,,Fresh Embryo,Israel
1471,SKIP,SKIP001549,H9.2,ES Cell,Research Grade,Michal Amit,The Rambam Medical Center,11071754  -- 12242268 -- 14573705 -- 16585206 -- 19118034 -- 22267284 -- 11071754,Female,Unknown,,,,Fresh Embryo,Israel
1472,SKIP,SKIP001550,HUES31,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798,Female,Unknown,,,,Frozen Embryo,USA
1473,SKIP,SKIP001551,HUES64,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798 -- 21295703,Male,Unknown,,,,Frozen Embryo,USA
1474,SKIP,SKIP001552,HUES65,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798 -- 21295703,Male,Unknown,,,,Frozen Embryo,USA
1475,SKIP,SKIP001553,HUES66,ES Cell,Research Grade,Douglas Melton,"Department of Molecular and Cellular Biology Howard Hughes Medical Institute Harvard Stem Cell Institute, Harvard University",19200798 -- 21295703,Female,Unknown,,,,Frozen Embryo,USA
1476,SKIP,SKIP001554,ll-1,iPS Cell,Research Grade,Feng Lan,Stanford Cardiovascular Institute,23290139,Female,African-American, Familial hypertrophic cardiomyopathy ,,,Skin ,USA
1477,SKIP,SKIP001555,ND41113,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Female,Caucasian,Huntington's Disease,,,Skin ,United States
1478,SKIP,SKIP001556,ND41114,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Female,Unknown,Huntington's Disease,,,Skin ,United States
1479,SKIP,SKIP001557,ND42240,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Female,Unknown,Huntington's Disease,,,Skin ,United States
1480,SKIP,SKIP001558,ND42241,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Female,Unknown,Huntington's Disease,,,Skin ,United States
1481,SKIP,SKIP001559,ND41654,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Male,Caucasian,"Controls, Huntington's Disease",,,Skin ,United States
1482,SKIP,SKIP001560,ND41658,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Male,Caucasian,"Controls, Huntington's Disease",,,Skin ,United States
1483,SKIP,SKIP001561,ND41656,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Female,Unknown,Huntington's Disease,,,Skin ,United States
1484,SKIP,SKIP001562,ND41657,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Female,Unknown,Huntington's Disease,,,Skin ,United States
1485,SKIP,SKIP001563,ND41867,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Male,Unknown,Frontotemporal Degeneration,,,Skin ,United States
1486,SKIP,SKIP001564,ND41869,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),23063362 ,Male,Unknown,Frontotemporal Degeneration,,,Skin ,United States
1487,SKIP,SKIP001565,ND41870 ,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),23063362 ,Male,Unknown,Frontotemporal Degeneration,,,Skin ,United States
1488,SKIP,SKIP001566,ND41871,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),23063362 ,Male,Unknown,Frontotemporal Degeneration,,,Skin ,United States
1489,SKIP,SKIP001567,ND41872,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),23063362 ,Male,Unknown,Frontotemporal Degeneration,,,Skin ,United States
1490,SKIP,SKIP001568,ND42222,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Female,Caucasian,Huntington's Disease,,,Skin ,United States
1491,SKIP,SKIP001569,ND50034,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Female,Caucasian,Huntington's Disease,,,Skin ,United States
1492,SKIP,SKIP001570,ND50036,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Female,Caucasian,Huntington's Disease,,,Skin ,United States
1493,SKIP,SKIP001571,ND42230 ,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Female,Caucasian,Huntington's Disease,,,Skin ,United States
1494,SKIP,SKIP001572,ND50032,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Female,Caucasian,Huntington's Disease,,,Skin ,United States
1495,SKIP,SKIP001573,ND50033,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Female,Caucasian,Huntington's Disease,,,Skin ,United States
1496,SKIP,SKIP001574,ND42235,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Female,Caucasian,Huntington's Disease,,,Skin ,United States
1497,SKIP,SKIP001575,ND42242,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Female,Unknown,Huntington's Disease,,,Skin ,United States
1498,SKIP,SKIP001576,ND42245,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Male,African-American,Huntington's Disease,,,Skin ,United States
1499,SKIP,SKIP001577,ND43209,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Male,Caucasian,Frontotemporal Degeneration,,,Skin ,United States
1500,SKIP,SKIP001578,ND50000,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Female,Caucasian/Ashkenazi,Amyotrophic Lateral sclerosis,,,Skin ,United States
1501,SKIP,SKIP001579,ND50001,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Female,Caucasian/Ashkenazi,Amyotrophic Lateral sclerosis,,,Skin ,United States
1502,SKIP,SKIP001580,ND50002,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Male,Caucasian/Ashkenazi,"Amyotrophic Lateral Sclerosis, Controls",,,Skin ,United States
1503,SKIP,SKIP001581,ND50011,iPS Cell,Research Grade,Michael Sheldon,Rutgers University Cell and DNA Repository (RUCDR),,Male,Caucasian/Ashkenazi,"Amyotrophic Lateral Sclerosis, Controls",,,Skin ,United States
1504,SKIP,SKIP001582,Control,iPS Cell,Research Grade,Winston Shim ,"Research and Development Unit, National Heart Centre Singapore",24623279 -- 21565833 -- 19325077,Male,Unknown,,,,Skin foreskin fibroblasts,Singapore
1505,SKIP,SKIP001583,DP-F-iPSCs,iPS Cell,Research Grade,Sachiko Yamasaki,Hiroshima University,24489856,Unknown,Unknown,,,,dental pulp,Japan
1506,SKIP,SKIP001584,iPS-Non-COPD1,iPS Cell,Research Grade,Hesham Basma,University of Nebraska Medical Center,24487392,Male,Unknown,lung malignant tumors (suspect of),,,Lung tissue,USA
