_source,_cellid,stem_cell_name,stem_cell_type,cell_grade,produced_by,provider_distributor,reference_publications,gender_of_donor,ethnicity_of_donor,health_status,age_of_donor,source_cell_type,organ_tissue_of_origin_of_source_cell
hPSCreg,KIe033-A-1,KIe033-A-1,,,"Karolinska Institutet",,,female,,healthy,,,
hPSCreg,KIe034-A,"KIe034-A (KARO1)",,,"Karolinska Institutet",,doi:10.1016/j.scr.2020.101810,female,,healthy,,,
hPSCreg,KIe051-A,"KIe051-A (HS916)",,,"Karolinska Institutet","Stem Cell Laboratory","doi:10.1038/ncomms4195 -- doi:10.1016/j.scr.2020.101810",male,,Neurofibromatosis,,,
hPSCreg,KIe053-A,"KIe053-A (HS983a)",,,"Karolinska Institutet","Stem Cell Laboratory","doi:10.1038/ncomms4195 -- doi:10.1016/j.scr.2020.101810",male,,healthy,,,
hPSCreg,KIe054-A,"KIe054-A (HS999)",,,"Karolinska Institutet","Stem Cell Laboratory","doi:10.1038/ncomms4195 -- doi:10.1016/j.scr.2020.101810",female,,healthy,,,
hPSCreg,KIe055-A,"KIe055-A (HS1001)",,,"Karolinska Institutet","Stem Cell Laboratory","doi:10.1038/ncomms4195 -- doi:10.1016/j.scr.2020.101810 -- doi:10.1016/j.stemcr.2020.08.013",male,,healthy,,,
hPSCreg,WAe009-A-99,"WAe009-A-99 (dCas9-p300 H9 21)",,,"Korea Institute of Toxicology",,doi:10.1016/j.scr.2022.102986,female,N/A,healthy,,,
hPSCreg,KKUi002-A,"KKUi002-A (PD-iPSC)",,,"School of medicine, Konkuk University","School of medicine, Konkuk University",doi:10.1016/j.scr.2024.103416,male,n/a,healthy,,Fibroblast,
hPSCreg,KLRMMEi001-A,KLRMMEi001-A,,,"Key Laboratory for Regenerative Medicine of Ministry of Education, Jinan University.",,"doi:10.1016/j.scr.2018.03.022 -- doi:10.3389/fbioe.2022.939774",male,,"Retinitis pigmentosa",25-29,"olfactory epithelium",
hPSCreg,KLRMMEi002-A,KLRMMEi002-A,,,"Key Laboratory for Regenerative Medicine of Ministry of Education, Jinan University.",,"doi:10.1016/j.scr.2022.102699 -- doi:10.3389/fbioe.2022.939774 -- doi:10.1097/apo.0000000000000546 -- doi:10.3390/cells11203331",male,,"Usher Syndrome",,"Peripheral Blood Mononuclear Cell",
hPSCreg,KLRMMEi003-A,KLRMMEi003-A,,,"Key Laboratory for Regenerative Medicine of Ministry of Education, Jinan University.",,doi:10.1016/j.scr.2023.103055,male,46,"Usher Syndrome",,"Induced Pluripotent Stem Cell",
hPSCreg,KMUe001-A,"KMUe001-A (T1)",,,"Kaohsiung Medical University",,doi:10.1089/scd.2006.15.532,female,,,,,
hPSCreg,KMUe002-A,"KMUe002-A (T2)",,,"Kaohsiung Medical University",,doi:10.1089/scd.2006.15.532,male,,,,,
hPSCreg,KMUe003-A,"KMUe003-A (T3)",,,"Kaohsiung Medical University",,"doi:10.1002/jcb.22385 -- doi:10.1089/scd.2006.15.532 -- doi:10.1016/j.ebiom.2021.103372 -- doi:10.3390/pathogens10111510 -- doi:10.1111/jcmm.16397 -- doi:10.1038/s41467-022-28043-y",female,,,,,
hPSCreg,KMUe004-A,"KMUe004-A (T4)",,,"Kaohsiung Medical University",,doi:10.1089/scd.2006.15.532,male,,,,,
hPSCreg,KMUe005-A,"KMUe005-A (T5)",,,"Kaohsiung Medical University",,doi:10.1089/scd.2006.15.532,male,,,,,
hPSCreg,KMUGMCi001-A,"KMUGMCi001-A (KMUGMCi001ACVRL1)",,,"Kanazawa Medical University",,"doi:10.1016/j.scr.2022.102743 -- doi:10.3390/cells12121600 -- doi:10.3390/cells12172200 -- doi:10.3390/ijms25116143",female,,"Telangiectasia, Hereditary Hemorrhagic",,"Derived Peripheral Blood Mononuclear Cell",
hPSCreg,KMUGMCi002-A,"KMUGMCi002-A (KMUGMCi002NIPBL)",,,"Kanazawa Medical University",,doi:10.1016/j.scr.2022.102860,female,,"Cornelia De Lange Syndrome",,"Derived Peripheral Blood Mononuclear Cell",
hPSCreg,KMUGMCi003-A,"KMUGMCi003-A (KMUGMCi003ERCC2, KN610)",,,"Kanazawa Medical University",,doi:10.1016/j.scr.2022.102885,female,,"Trichothiodystrophy 1, Photosensitive",,"Peripheral Blood Mononuclear Cell",
hPSCreg,KMUGMCi004-A,"KMUGMCi004-A (KMUGMCi004APC, KN615)",,,"Kanazawa Medical University",,"doi:10.1016/j.scr.2022.102867 -- doi:10.1007/s12015-023-10633-y -- doi:10.1016/j.scr.2024.103388 -- doi:10.2174/0113816128289465240422074745",female,,"familial adenomatous polyposis",,"Derived Peripheral Blood Mononuclear Cell",
hPSCreg,KMUGMCi005-A,"KMUGMCi005-A (KMUGMCi005TMC8, KN627)",,,"Kanazawa Medical University",,doi:10.1016/j.scr.2022.102926,female,,"Epidermodysplasia Verruciformis",,"Peripheral Blood Mononuclear Cell",
hPSCreg,KMUGMCi006-A,"KMUGMCi006-A (TS271 #12 WT)",,,"Kanazawa Medical University",,doi:10.1016/j.scr.2023.103129,male,,"Tuberous Sclerosis",,"Peripheral Blood Mononuclear Cell",
hPSCreg,KMUGMCi006-B,"KMUGMCi006-B (TS271 #5 MT)",,,"Kanazawa Medical University",,doi:10.1016/j.scr.2023.103129,male,,"Tuberous Sclerosis",,"Peripheral Blood Mononuclear Cell",
hPSCreg,KMUGMCi006-C,"KMUGMCi006-C (TS271 #21 WT)",,,"Kanazawa Medical University",,doi:10.1016/j.scr.2023.103129,male,,"Tuberous Sclerosis",,"Peripheral Blood Mononuclear Cell",
hPSCreg,KMUGMCi006-D,"KMUGMCi006-D (TS271 #23 WT)",,,"Kanazawa Medical University",,doi:10.1016/j.scr.2023.103129,male,,"Tuberous Sclerosis",,"Peripheral Blood Mononuclear Cell",
hPSCreg,KMUGMCi006-E,"KMUGMCi006-E (TS271 #4 MT)",,,"Kanazawa Medical University",,doi:10.1016/j.scr.2023.103129,male,,"Tuberous Sclerosis",,"Peripheral Blood Mononuclear Cell",
hPSCreg,KMUGMCi006-F,"KMUGMCi006-F (TS271 #20 MT)",,,"Kanazawa Medical University",,doi:10.1016/j.scr.2023.103129,male,,"Tuberous Sclerosis",,"Peripheral Blood Mononuclear Cell",
hPSCreg,KMUGMCi007-A,"KMUGMCi007-A (KMUGMCi007PEPD, KN649)",,,"Kanazawa Medical University",,doi:10.1016/j.scr.2023.103075,male,,"Prolidase Deficiency",,"Peripheral Blood Mononuclear Cell",
hPSCreg,KMUGMCi008-A,"KMUGMCi008-A (KN695 KAT6B, KN695)",,,"Kanazawa Medical University",,,male,,"Ohdo syndrome",,"Peripheral Blood Mononuclear Cell",
hPSCreg,KMUGMCi009-A,"KMUGMCi009-A (KN686, KN686 MED12)",,,"Kanazawa Medical University",,doi:10.1016/j.scr.2024.103388,male,,"blepharophimosis - intellectual disability syndrome, MKB type",,"Derived Peripheral Blood Mononuclear Cell",
hPSCreg,KMUGMCi010-A,"KMUGMCi010-A (KN687B, KN687B MED12)",,,"Kanazawa Medical University",,"doi:10.1016/j.scr.2024.103388 -- doi:10.1080/23144599.2024.2384835",male,,"blepharophimosis - intellectual disability syndrome, MKB type",,"Derived Peripheral Blood Mononuclear Cell",
hPSCreg,KRIBBi005-A,"KRIBBi005-A (CB-iPS-C7)",,,"Korea Research Institute of Bioscience and Biotechnology","National Center for Stem Cells and Regenerative Medicine -- Korea Research Institute of Bioscience and Biotechnology","doi:10.1016/j.scr.2022.102674 -- doi:10.1016/j.scr.2022.102887",unknown,,healthy,,"umbilical cord blood",
hPSCreg,KRIBBi009-A,"KRIBBi009-A (KRIBB-BC15)",,,"Korea Research Institute of Bioscience and Biotechnology",,doi:10.1016/j.scr.2023.103060,female,,healthy,,Fibroblast,
hPSCreg,WAe009-A-95,"WAe009-A-95 (hTRF1-KO #3)",,,"Korea Research Institute of Bioscience and Biotechnology",,doi:10.1016/j.scr.2023.103045,female,N/A,healthy,,,
hPSCreg,WAe009-A-96,"WAe009-A-96 (hTRF1-KO #6)",,,"Korea Research Institute of Bioscience and Biotechnology",,doi:10.1016/j.scr.2023.103045,female,N/A,healthy,,,
hPSCreg,WAe009-A-97,"WAe009-A-97 (hTRF1-KO #9)",,,"Korea Research Institute of Bioscience and Biotechnology",,doi:10.1016/j.scr.2023.103045,female,N/A,healthy,,,
hPSCreg,KSCBi001-A,"KSCBi001-A (hUSiPS2)",,,"National Stem Cell Bank",,"doi:10.1016/j.scr.2017.03.019 -- doi:10.1016/j.scr.2021.102270",male,,healthy,35-39,,
hPSCreg,KSCBi002-A,"KSCBi002-A (hFSiPS1)",,,"National Stem Cell Bank",,"doi:10.1016/j.scr.2017.03.009 -- doi:10.1016/j.scr.2019.101676 -- doi:10.1016/j.scr.2021.102270 -- doi:10.1038/s41598-023-32567-8 -- doi:10.1016/j.scr.2024.103510",male,N/A,healthy,,"fibroblast of dermis",
hPSCreg,KSCBi002-B,"KSCBi002-B (hFmiPS1)",,,"National Stem Cell Bank",,"doi:10.1016/j.scr.2017.02.009 -- doi:10.1016/j.scr.2021.102270 -- doi:10.1016/j.scr.2023.103167",male,N/A,healthy,,"fibroblast of dermis",
hPSCreg,KSCBi002-B-1,"KSCBi002-B-1 (hFmiPS2)",,,"National Stem Cell Bank",,"doi:10.1016/j.scr.2017.02.009 -- doi:10.1016/j.scr.2021.102270",male,N/A,healthy,,,
hPSCreg,KSCBi003-A,"KSCBi003-A (hAdMSiPS1, hAdMSCiPS1)",,,"National Stem Cell Bank","National Stem Cell Bank","doi:10.1016/j.scr.2018.06.003 -- doi:10.1186/s13287-019-1316-8 -- doi:10.1186/s12929-019-0578-x -- doi:10.1016/j.scr.2021.102270",female,Korean,healthy,,"adipose tissue derived mesenchymal stem cell",
hPSCreg,KSCBi005-A,"KSCBi005-A (CMC-hiPSC-003)",,,"National Stem Cell Bank","National Stem Cell Bank","doi:10.1002/term.2578 -- doi:10.1016/j.scr.2019.101520 -- doi:10.1016/j.scr.2019.101554 -- doi:10.1016/j.scr.2019.101561 -- doi:10.1016/j.scr.2019.101632 -- doi:10.3389/fendo.2020.576632 -- doi:10.1016/j.scr.2021.102187 -- doi:10.1016/j.scr.2021.102270 -- doi:10.1016/j.scr.2021.102521 -- doi:10.1016/j.scr.2021.102570 -- doi:10.1016/j.scr.2021.102578 -- doi:10.3390/cells11020268 -- doi:10.3390/v14020437 -- doi:10.1038/s41420-022-00958-x -- doi:10.1016/j.trsl.2022.06.014 -- doi:10.3390/nano12172934 -- doi:10.1016/j.isci.2022.105150 -- doi:10.1038/s41420-022-01288-8 -- doi:10.3390/molecules28041982 -- doi:10.1002/jmv.28552 -- doi:10.3390/nano13050893 -- doi:10.1016/j.scr.2023.103196 -- doi:10.1016/j.scr.2024.103303 -- doi:10.1016/j.scr.2024.103415 -- doi:10.1080/15548627.2023.2229659 -- doi:10.1038/s41598-024-69645-4",male,,healthy,,"Bone Marrow",
hPSCreg,KSCBi005-A-1,"KSCBi005-A-1 (CMC-hiPSC-003(Nestin-GFP), CMC-003i-Nestin.EGFP)",,,"National Stem Cell Bank","National Stem Cell Bank","doi:10.1016/j.scr.2019.101554 -- doi:10.1016/j.scr.2021.102270 -- doi:10.1016/j.scr.2021.102521 -- doi:10.1016/j.scr.2021.102570 -- doi:10.3390/cells11020268 -- doi:10.3390/molecules28041982",male,,healthy,,,
hPSCreg,KSCBi005-A-2,"KSCBi005-A-2 (CMC-hiPSC-003(Sox1-GFP), CMC-003i-Sox1.EGFP)",,,"National Stem Cell Bank","National Stem Cell Bank",,male,,healthy,,,
hPSCreg,KSCBi005-A-3,"KSCBi005-A-3 (CMC-003i-Pdx1.EGFP, CMC-hiPSC-003(PDX1-GFP))",,,"National Stem Cell Bank","National Stem Cell Bank","doi:10.1016/j.scr.2019.101632 -- doi:10.3389/fendo.2020.576632 -- doi:10.1016/j.scr.2021.102270 -- doi:10.1016/j.trsl.2022.06.014 -- doi:10.3390/nano12172934 -- doi:10.3390/molecules28041982 -- doi:10.1038/s41598-024-69645-4",male,,healthy,,,
hPSCreg,KSCBi005-A-7,KSCBi005-A-7,,,"National Stem Cell Bank",,doi:10.1016/j.scr.2021.102578,male,,healthy,,,
hPSCreg,KSCBi006-A,"KSCBi006-A (KNIH-OI001i-A)",,,"National Stem Cell Bank",,"doi:10.1016/j.scr.2019.101622 -- doi:10.3390/biom11101493 -- doi:10.1016/j.isci.2021.103065 -- doi:10.1021/acsptsci.3c00324 -- doi:10.3390/ijms25021014 -- doi:10.31083/j.fbl2812336 -- doi:10.1210/clinem/dgae025",male,Asian,"osteogenesis imperfecta type 1",,"Peripheral Blood Mononuclear Cell",
hPSCreg,KSCBi007-A,"KSCBi007-A (KNIH-PWS001i-A)",,,"National Stem Cell Bank",,"doi:10.1016/j.scr.2019.101647 -- doi:10.1080/15592294.2020.1861172",female,Asian,"Prader-Willi syndrome",1-4,"Peripheral Blood Mononuclear Cell",
hPSCreg,KSCBi010-A,"KSCBi010-A (DKH005i-A, DKHi005-A)",,,"National Stem Cell Bank","National Stem Cell Bank","doi:10.1016/j.scr.2019.101648 -- doi:10.1016/j.scr.2021.102270",female,,"Senior-Loken syndrome",,"Peripheral Blood Mononuclear Cell",
hPSCreg,KSCBi011-A,"KSCBi011-A (DKHi090-A, DKH090i-A)",,,"National Stem Cell Bank","National Stem Cell Bank","doi:10.1016/j.scr.2020.101725 -- doi:10.1016/j.scr.2021.102270",female,,"Leber Congenital Amaurosis",,"Peripheral Blood Mononuclear Cell",
hPSCreg,KSCBi012-A,"KSCBi012-A (NU01-EiPS07)",,,"National Stem Cell Bank","National Center for Stem Cells and Regenerative Medicine","doi:10.1016/j.scr.2021.102270 -- doi:10.1016/j.scr.2022.102841",male,korean,healthy,,Urine,
hPSCreg,KSCBi016-A,"KSCBi016-A (LQT06-hiPSC, DPHCi06, KNIH-LQT6-hiPSC)",,,"National Stem Cell Bank","National Stem Cell Bank",,female,Korean,"Long QT Syndrome",,"Peripheral Blood Mononuclear Cell",
hPSCreg,KSCBi017-A,"KSCBi017-A (PB01-EiPS21)",,,"National Stem Cell Bank","National Center for Stem Cells and Regenerative Medicine","doi:10.1016/j.scr.2021.102270 -- doi:10.1016/j.scr.2022.102965 -- doi:10.1016/j.scr.2024.103303 -- doi:10.1016/j.scr.2024.103426",male,Asian,healthy,,"Peripheral Blood Mononuclear Cell",
hPSCreg,KSCBi017-A-2,KSCBi017-A-2,,,"National Stem Cell Bank",,doi:10.1016/j.scr.2024.103303,male,Asian,healthy,,,
hPSCreg,KSCBi025-A,"KSCBi025-A (DPHKi08, KNIH-LQT8-hiPSC)",,,"National Stem Cell Bank",,,male,,"Jervell and Lange-Nielsen syndrome",,"Peripheral Blood Mononuclear Cell",
hPSCreg,KSCBi026-A,"KSCBi026-A (KNIH-LQT13-hiPSC, DPHCi13, LQT-13)",,,"National Stem Cell Bank",,,female,,"Atrial Fibrillation",,"Peripheral Blood Mononuclear Cell",
hPSCreg,BIONi010-C-56,"BIONi010-C-56 (BIONi010-C-A713T-C25)",,,"University of Copenhagen",,doi:10.1016/j.scr.2023.103193,male,"Black or African-American",healthy,,,
hPSCreg,BIONi010-C-57,"BIONi010-C-57 (BIONi010-C-A713T-C42)",,,"University of Copenhagen",,doi:10.1016/j.scr.2023.103193,male,"Black or African-American",healthy,,,
hPSCreg,BIONi010-C-58,"BIONi010-C-58 (BIONi010-C-A713T-C1)",,,"University of Copenhagen",,doi:10.1016/j.scr.2023.103193,male,"Black or African-American",healthy,,,
hPSCreg,BIONi010-C-59,"BIONi010-C-59 (BIONi010-C-A713T-C33)",,,"University of Copenhagen",,doi:10.1016/j.scr.2023.103193,male,"Black or African-American",healthy,,,
hPSCreg,BIONi010-C-60,"BIONi010-C-60 (BIONi010-C-R589C-C7)",,,"University of Copenhagen",,doi:10.1016/j.scr.2023.103193,male,"Black or African-American",healthy,,,
hPSCreg,BIONi010-C-61,"BIONi010-C-61 (BIONi010-C-R589C-C16)",,,"University of Copenhagen",,doi:10.1016/j.scr.2023.103193,male,"Black or African-American",healthy,,,
hPSCreg,BIONi010-C-62,"BIONi010-C-62 (BIONi010-C-R589C-C5)",,,"University of Copenhagen",,doi:10.1016/j.scr.2023.103193,male,"Black or African-American",healthy,,,
hPSCreg,BIONi010-C-63,"BIONi010-C-63 (BIONi010-C-R589C-C9)",,,"University of Copenhagen",,doi:10.1016/j.scr.2023.103193,male,"Black or African-American",healthy,,,
hPSCreg,KUi012-A,"KUi012-A (JM09)",,,"University of Copenhagen",,doi:10.1016/j.scr.2024.103372,male,,healthy,,Fibroblast,
hPSCreg,KUi012-A-1,"KUi012-A-1 (JM09 GC)",,,"University of Copenhagen",,,male,,healthy,,,
hPSCreg,KUi013-A,"KUi013-A (SK)",,,"University of Copenhagen",,doi:10.1016/j.scr.2024.103372,female,,healthy,,Fibroblast,
hPSCreg,KUi013-A-1,"KUi013-A-1 (SK GC)",,,"University of Copenhagen",,doi:10.1016/j.scr.2024.103372,female,,healthy,,,
hPSCreg,KUe001-A,"KUe001-A (LRB001)",,,"University of Copenhagen",,"doi:10.1016/s1472-6483(10)60697-9 -- doi:10.1369/0022155411433331",female,,,,,
hPSCreg,KUe002-A,"KUe002-A (LRB02)",,,"University of Copenhagen",,"doi:10.1016/s1472-6483(10)60697-9 -- doi:10.1369/0022155411433331",male,,,,,
hPSCreg,KUe003-A,"KUe003-A (LRB03)",,,"University of Copenhagen",,"doi:10.1016/s1472-6483(10)60697-9 -- doi:10.1083/jcb.200706028 -- doi:10.1369/0022155411433331",female,,,,,
hPSCreg,KUe004-A,"KUe004-A (LRB04)",,,"University of Copenhagen",,doi:10.1016/s1472-6483(10)60697-9,male,,,,,
hPSCreg,KUe005-A,"KUe005-A (LRB05)",,,"University of Copenhagen",,,,,,,,
hPSCreg,KUe006-A,"KUe006-A (LRB06)",,,"University of Copenhagen",,,,,,,,
hPSCreg,KUe007-A,"KUe007-A (LRB07)",,,"University of Copenhagen",,,,,,,,
hPSCreg,KUe008-A,"KUe008-A (LRB08)",,,"University of Copenhagen",,,female,,,,,
hPSCreg,KUe009-A,"KUe009-A (LRB09)",,,"University of Copenhagen",,,,,,,,
hPSCreg,WAe009-A-1P,"WAe009-A-1P (IsoHD-30Q-NGN2)",,,"University of Copenhagen",,,female,N/A,healthy,,,
hPSCreg,WAe009-A-1Q,"WAe009-A-1Q (IsoHD-65Q-NGN2)",,,"University of Copenhagen",,,female,N/A,healthy,,,
hPSCreg,WAe009-A-1R,"WAe009-A-1R (IsoHD-81Q-NGN2)",,,"University of Copenhagen",,,female,N/A,healthy,,,
hPSCreg,WAe009-A-1S,WAe009-A-1S,,,"University of Copenhagen",,,female,N/A,healthy,,,
hPSCreg,WAe009-A-1T,WAe009-A-1T,,,"University of Copenhagen",,,female,N/A,healthy,,,
hPSCreg,WAe009-A-1U,WAe009-A-1U,,,"University of Copenhagen",,,female,N/A,healthy,,,
hPSCreg,WAe009-A-1V,"WAe009-A-1V (H9-AAVS1-Teton-KrasG12D)",,,"University of Copenhagen",,,female,N/A,healthy,,,
hPSCreg,WAe009-A-2C,"WAe009-A-2C (H9-CRISPRi)",,,"University of Copenhagen",,,female,N/A,healthy,,,
hPSCreg,KUe010-A,"KUe010-A (LRB011)",,,"University of Copenhagen",,,,,,,,
hPSCreg,KUe011-A,"KUe011-A (LRB013)",,,"University of Copenhagen",,,,,,,,
hPSCreg,KUe012-A,"KUe012-A (LRB014)",,,"University of Copenhagen",,,,,,,,
hPSCreg,KUe013-A,"KUe013-A (LRB016)",,,"University of Copenhagen",,doi:10.1369/0022155411433331,,,,,,
hPSCreg,KUe014-A,"KUe014-A (LRB017)",,,"University of Copenhagen",,doi:10.1369/0022155411433331,,,,,,
hPSCreg,KUe015-A,"KUe015-A (LRB018)",,,"University of Copenhagen",,,,,,,,
hPSCreg,KUCFRi005-A,KUCFRi005-A,,,"Korea University Cell Function Regulation Lab","Korea University Cell Function Regulation Lab",,female,,healthy,,"embryonic fibroblast",
hPSCreg,KUCFRi005-A-1,KUCFRi005-A-1,,,"Korea University Cell Function Regulation Lab",,,female,,healthy,,,
hPSCreg,KUIFMSi004-A,"KUIFMSi004-A (201B1)",,,"Kyoto University",,"doi:10.1016/j.cell.2007.11.019 -- doi:10.1007/s00018-024-05359-0",female,Caucasian,healthy,35-39,"fibroblast of dermis",
hPSCreg,KUIFMSi004-B,"KUIFMSi004-B (201B6)",,,"Kyoto University",,"doi:10.1016/j.cell.2007.11.019 -- doi:10.1073/pnas.1319061110 -- doi:10.1073/pnas.1209979109 -- doi:10.1084/jem.20100844 -- doi:10.1016/j.stem.2016.06.019 -- doi:10.1038/srep03594",female,Caucasian,healthy,,,
hPSCreg,KUIFMSi004-C,"KUIFMSi004-C (201B7)",,,"Kyoto University",,"doi:10.1016/j.cell.2007.11.019 -- doi:10.1073/pnas.1319061110 -- doi:10.1073/pnas.1209979109 -- doi:10.1038/nmeth.1591 -- doi:10.1093/hmg/ddr394 -- doi:10.1021/pr300837u -- doi:10.1084/jem.20100844 -- doi:10.1016/j.stem.2016.06.019 -- doi:10.1371/journal.pgen.1002085 -- doi:10.1371/journal.pone.0041572 -- doi:10.1186/s13041-015-0172-4 -- doi:10.1016/j.celrep.2016.10.026 -- doi:10.1038/srep03594 -- doi:10.1093/biolre/iox038 -- doi:10.1186/1756-6606-7-45 -- doi:10.1074/jbc.ra119.010713 -- doi:10.1186/1756-6606-5-35 -- doi:10.7554/elife.21114 -- doi:10.1038/s41591-018-0140-5 -- doi:10.1371/journal.pone.0008067 -- doi:10.1016/j.scr.2011.10.002 -- doi:10.1016/j.jaci.2017.04.013 -- doi:10.1016/j.scr.2021.102511 -- doi:10.3390/mps4030050 -- doi:10.1016/j.stemcr.2021.12.009 -- doi:10.1016/j.crmeth.2022.100317",female,Caucasian,healthy,,,
hPSCreg,KUIFMSi004-D,"KUIFMSi004-D (201B2)",,,"Kyoto University",,"doi:10.1016/j.cell.2007.11.019 -- doi:10.1073/pnas.1319061110",female,Caucasian,healthy,,,
hPSCreg,KUIFMSi004-E,"KUIFMSi004-E (201B3)",,,"Kyoto University",,doi:10.1016/j.cell.2007.11.019,female,Caucasian,healthy,,,
hPSCreg,KUIFMSi009-A,"KUIFMSi009-A (243H1)",,,"Kyoto University",,doi:10.1016/j.cell.2007.11.019,male,,,65-69,Synoviocyte,
hPSCreg,KUIFMSi009-B,"KUIFMSi009-B (243H7)",,,"Kyoto University",,doi:10.1016/j.cell.2007.11.019,male,,,65-69,Synoviocyte,
hPSCreg,KUIFMSi011-A,"KUIFMSi011-A (246G1)",,,"Kyoto University",,"doi:10.1016/j.cell.2007.11.019 -- doi:10.1073/pnas.1319061110 -- doi:10.1016/j.stem.2016.06.019",male,,,neonate,Fibroblast,
hPSCreg,KUIFMSi011-B,"KUIFMSi011-B (246G3)",,,"Kyoto University",,doi:10.1016/j.cell.2007.11.019,male,,,neonate,Fibroblast,
hPSCreg,KUIFMSi011-C,"KUIFMSi011-C (246G4)",,,"Kyoto University",,doi:10.1016/j.cell.2007.11.019,male,,,neonate,Fibroblast,
hPSCreg,KUIFMSi011-D,"KUIFMSi011-D (246G5)",,,"Kyoto University",,doi:10.1016/j.cell.2007.11.019,male,,,neonate,Fibroblast,
hPSCreg,KUIFMSi011-E,"KUIFMSi011-E (246G6)",,,"Kyoto University",,doi:10.1016/j.cell.2007.11.019,male,,,neonate,Fibroblast,
hPSCreg,KUIMSe001-A,"KUIMSe001-A (KhES-1)",,,"Kyoto University",,"doi:10.1038/nbt1318 -- doi:10.1016/j.bbrc.2006.04.135 -- doi:10.1073/pnas.1319061110 -- doi:10.1073/pnas.1209979109 -- doi:10.1038/nmeth.1591 -- doi:10.1016/j.stem.2016.06.019 -- doi:10.1038/s41598-018-22053-x -- doi:10.1016/j.stemcr.2018.06.012 -- doi:10.1016/j.scr.2020.102020 -- doi:10.31662/jmaj.2018-0029 -- doi:10.1016/j.stemcr.2021.12.009",female,,healthy,,,
hPSCreg,KUIMSe002-A,"KUIMSe002-A (KhES-2)",,,"Kyoto University",,"doi:10.1038/nbt1318 -- doi:10.1016/j.bbrc.2006.04.135 -- doi:10.1016/j.scr.2020.102020 -- doi:10.31662/jmaj.2018-0029",female,,,,,
hPSCreg,KUIMSe003-A,"KUIMSe003-A (KhES-3)",,,"Kyoto University",,"doi:10.1038/nbt1318 -- doi:10.1016/j.bbrc.2006.04.135 -- doi:10.1073/pnas.1319061110 -- doi:10.1073/pnas.1209979109 -- doi:10.1038/nmeth.1591 -- doi:10.1016/j.scr.2015.01.007 -- doi:10.1084/jem.20100844 -- doi:10.1016/j.stem.2016.06.019 -- doi:10.1038/s41598-018-22053-x -- doi:10.1016/j.stemcr.2018.06.012 -- doi:10.1016/j.scr.2020.102020 -- doi:10.31662/jmaj.2018-0029 -- doi:10.1016/j.scr.2021.102287 -- doi:10.1016/j.isci.2022.104538",male,,,,,
hPSCreg,KUIMSe003-A-1,KUIMSe003-A-1,,,"Kyoto University",,doi:10.1634/stemcells.2005-0657,male,,,,,
hPSCreg,SIGi001-A-21,"SIGi001-A-21 (SIGi001-AAVS1-FRT)",,,"KU Leuven","KU Leuven",,female,Caucasian,healthy,,,
hPSCreg,SIGi001-A-22,"SIGi001-A-22 (SIGi001-ICAM1-GFP)",,,"KU Leuven","KU Leuven",,female,Caucasian,healthy,,,
hPSCreg,SIGi001-A-23,"SIGi001-A-23 (SIGi001-HC3x)",,,"KU Leuven","KU Leuven",doi:10.1038/s41467-020-15058-6,female,Caucasian,healthy,,,
hPSCreg,SIGi001-A-24,"SIGi001-A-24 (SIGi001-HC3x-ICAM1-GFP)",,,"KU Leuven","KU Leuven",,female,Caucasian,healthy,,,
hPSCreg,SIGi001-A-25,SIGi001-A-25,,,"KU Leuven","KU Leuven",,female,Caucasian,healthy,,,
hPSCreg,SIGi001-A-26,SIGi001-A-26,,,"KU Leuven","KU Leuven",,female,Caucasian,healthy,,,
hPSCreg,KULi003-A,KULi003-A,,,"KU Leuven","KU Leuven",,male,,healthy,,,
