_source,_cellid,stem_cell_name,stem_cell_type,cell_grade,produced_by,provider_distributor,reference_publications,gender_of_donor,ethnicity_of_donor,health_status,age_of_donor,source_cell_type,organ_tissue_of_origin_of_source_cell
hPSCreg,CIRMi336-A,"CIRMi336-A (CW70100)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",85-89,"blood cell",
hPSCreg,CIRMi337-A,"CIRMi337-A (CW70101)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",55-59,"blood cell",
hPSCreg,CIRMi338-A,"CIRMi338-A (CW70102)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",65-69,"blood cell",
hPSCreg,CIRMi339-A,"CIRMi339-A (CW70103)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"diabetic retinopathy",65-69,"blood cell",
hPSCreg,CIRMi340-A,"CIRMi340-A (CW70104)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",70-74,"blood cell",
hPSCreg,CIRMi341-A,"CIRMi341-A (CW70105)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi342-A,"CIRMi342-A (CW70106)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",65-69,"blood cell",
hPSCreg,CIRMi343-A,"CIRMi343-A (CW70107)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi344-A,"CIRMi344-A (CW70108)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi345-A,"CIRMi345-A (CW70109)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Primary Open Angle Glaucoma",85-89,"blood cell",
hPSCreg,CIRMi346-A,"CIRMi346-A (CW70110)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",90-94,"blood cell",
hPSCreg,CIRMi347-A,"CIRMi347-A (CW70111)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",90-94,"blood cell",
hPSCreg,CIRMi348-A,"CIRMi348-A (CW70112)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi349-A,"CIRMi349-A (CW70114)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",90-94,"blood cell",
hPSCreg,CIRMi350-A,"CIRMi350-A (CW70115)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",70-74,"blood cell",
hPSCreg,CIRMi351-A,"CIRMi351-A (CW70116)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"diabetic retinopathy",25-29,"blood cell",
hPSCreg,CIRMi352-A,"CIRMi352-A (CW70117)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",90-94,"blood cell",
hPSCreg,CIRMi353-A,"CIRMi353-A (CW70118)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi354-A,"CIRMi354-A (CW70120)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi355-A,"CIRMi355-A (CW70122)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",90-94,"blood cell",
hPSCreg,CIRMi356-A,"CIRMi356-A (CW70123)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",70-74,"blood cell",
hPSCreg,CIRMi357-A,"CIRMi357-A (CW70124)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",75-79,"blood cell",
hPSCreg,CIRMi358-A,"CIRMi358-A (CW70125)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",85-89,"blood cell",
hPSCreg,CIRMi359-A,"CIRMi359-A (CW70127)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",65-69,"blood cell",
hPSCreg,CIRMi360-A,"CIRMi360-A (CW70128)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi361-A,"CIRMi361-A (CW70129)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"diabetic retinopathy",30-34,"blood cell",
hPSCreg,CIRMi362-A,"CIRMi362-A (CW70130)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi363-A,"CIRMi363-A (CW70131)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",70-74,"blood cell",
hPSCreg,CIRMi364-A,"CIRMi364-A (CW70132)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi365-A,"CIRMi365-A (CW70133)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",65-69,"blood cell",
hPSCreg,CIRMi366-A,"CIRMi366-A (CW70134)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",65-69,"blood cell",
hPSCreg,CIRMi367-A,"CIRMi367-A (CW70135)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",60-64,"blood cell",
hPSCreg,CIRMi368-A,"CIRMi368-A (CW70137)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi369-A,"CIRMi369-A (CW70138)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi370-A,"CIRMi370-A (CW70140)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",55-59,"blood cell",
hPSCreg,CIRMi371-A,"CIRMi371-A (CW70141)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",85-89,"blood cell",
hPSCreg,CIRMi372-A,"CIRMi372-A (CW70142)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",doi:10.1159/000512716,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi373-A,"CIRMi373-A (CW70143)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 1 diabetes mellitus",50-54,"blood cell",
hPSCreg,CIRMi374-A,"CIRMi374-A (CW70144)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi375-A,"CIRMi375-A (CW70151)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi376-A,"CIRMi376-A (CW70152)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi377-A,"CIRMi377-A (CW70155)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",95-99,"blood cell",
hPSCreg,CIRMi378-A,"CIRMi378-A (CW70156)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",60-64,"blood cell",
hPSCreg,CIRMi379-A,"CIRMi379-A (CW70158)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",30-34,"blood cell",
hPSCreg,CIRMi380-A,"CIRMi380-A (CW70160)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"diabetic retinopathy",50-54,"blood cell",
hPSCreg,CIRMi381-A,"CIRMi381-A (CW70161)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi382-A,"CIRMi382-A (CW70164)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",doi:10.1159/000512716,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi383-A,"CIRMi383-A (CW70165)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",70-74,"blood cell",
hPSCreg,CIRMi384-A,"CIRMi384-A (CW70167)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",90-94,"blood cell",
hPSCreg,CIRMi385-A,"CIRMi385-A (CW70168)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",90-94,"blood cell",
hPSCreg,CIRMi386-A,"CIRMi386-A (CW70170)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",45-59,"blood cell",
hPSCreg,CIRMi387-A,"CIRMi387-A (CW70171)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",60-64,"blood cell",
hPSCreg,CIRMi388-A,"CIRMi388-A (CW70172)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,,55-59,"blood cell",
hPSCreg,CIRMi389-A,"CIRMi389-A (CW70173)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"diabetic retinopathy",50-54,"blood cell",
hPSCreg,CIRMi390-A,"CIRMi390-A (CW70174)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"type 2 diabetes mellitus",50-54,"blood cell",
hPSCreg,CIRMi391-A,"CIRMi391-A (CW70175)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"type 2 diabetes mellitus",60-64,"blood cell",
hPSCreg,CIRMi392-A,"CIRMi392-A (CW70176)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,,55-59,"blood cell",
hPSCreg,CIRMi393-A,"CIRMi393-A (CW70177)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,healthy,70-74,"blood cell",
hPSCreg,CIRMi394-A,"CIRMi394-A (CW70179)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",doi:10.1159/000512716,female,,"Age-Related Macular Degeneration",85-89,"blood cell",
hPSCreg,CIRMi395-A,"CIRMi395-A (CW70181)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,,50-54,"blood cell",
hPSCreg,CIRMi396-A,"CIRMi396-A (CW70182)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",75-59,"blood cell",
hPSCreg,CIRMi397-A,"CIRMi397-A (CW70010)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi398-A,"CIRMi398-A (CW70054)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,healthy,80-84,"blood cell",
hPSCreg,CIRMi399-A,"CIRMi399-A (CW70055)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-59,"blood cell",
hPSCreg,CIRMi400-A,"CIRMi400-A (CW70080)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"type 2 diabetes mellitus",60-64,"blood cell",
hPSCreg,CIRMi401-A,"CIRMi401-A (CW70184)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi402-A,"CIRMi402-A (CW70185)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"diabetic retinopathy",70-74,"blood cell",
hPSCreg,CIRMi403-A,"CIRMi403-A (CW70186)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi404-A,"CIRMi404-A (CW70188)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"diabetic retinopathy",40-44,"blood cell",
hPSCreg,CIRMi405-A,"CIRMi405-A (CW70189)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Primary Open Angle Glaucoma",45-49,"blood cell",
hPSCreg,CIRMi406-A,"CIRMi406-A (CW70190)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Primary Open Angle Glaucoma",75-79,"blood cell",
hPSCreg,CIRMi407-A,"CIRMi407-A (CW70191)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",doi:10.1159/000512716,female,,"retinal detachment",60-64,"blood cell",
hPSCreg,CIRMi408-A,"CIRMi408-A (CW70193)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",85-89,"blood cell",
hPSCreg,CIRMi409-A,"CIRMi409-A (CW70194)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi410-A,"CIRMi410-A (CW70195)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"diabetic retinopathy",70-74,"blood cell",
hPSCreg,CIRMi411-A,"CIRMi411-A (CW70196)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi412-A,"CIRMi412-A (CW70197)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"diabetic retinopathy",70-74,"blood cell",
hPSCreg,CIRMi413-A,"CIRMi413-A (CW70198)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",70-74,"blood cell",
hPSCreg,CIRMi414-A,"CIRMi414-A (CW70201)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",75-79,"blood cell",
hPSCreg,CIRMi415-A,"CIRMi415-A (CW70203)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,healthy,45-49,"blood cell",
hPSCreg,CIRMi416-A,"CIRMi416-A (CW70205)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,healthy,35-39,"blood cell",
hPSCreg,CIRMi417-A,"CIRMi417-A (CW70206)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",50-54,"blood cell",
hPSCreg,CIRMi418-A,"CIRMi418-A (CW70207)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,healthy,50-54,"blood cell",
hPSCreg,CIRMi419-A,"CIRMi419-A (CW70208)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 1 diabetes mellitus",35-39,"blood cell",
hPSCreg,CIRMi420-A,"CIRMi420-A (CW70210)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",70-74,"blood cell",
hPSCreg,CIRMi421-A,"CIRMi421-A (CW70211)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"diabetic retinopathy",60-64,"blood cell",
hPSCreg,CIRMi422-A,"CIRMi422-A (CW70212)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",95-99,"blood cell",
hPSCreg,CIRMi423-A,"CIRMi423-A (CW70213)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",70-74,"blood cell",
hPSCreg,CIRMi424-A,"CIRMi424-A (CW70214)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",90-94,"blood cell",
hPSCreg,CIRMi425-A,"CIRMi425-A (CW70215)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi426-A,"CIRMi426-A (CW70216)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi427-A,"CIRMi427-A (CW70217)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi428-A,"CIRMi428-A (CW70219)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi429-A,"CIRMi429-A (CW70221)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,healthy,40-44,"blood cell",
hPSCreg,CIRMi430-A,"CIRMi430-A (CW70224)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,healthy,55-59,"blood cell",
hPSCreg,CIRMi431-A,"CIRMi431-A (CW70225)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,healthy,45-49,"blood cell",
hPSCreg,CIRMi432-A,"CIRMi432-A (CW70226)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi433-A,"CIRMi433-A (CW70229)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi434-A,"CIRMi434-A (CW70230)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"type 2 diabetes mellitus",70-74,"blood cell",
hPSCreg,CIRMi435-A,"CIRMi435-A (CW70232)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi436-A,"CIRMi436-A (CW70233)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",90-94,"blood cell",
hPSCreg,CIRMi437-A,"CIRMi437-A (CW70235)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",65-69,"blood cell",
hPSCreg,CIRMi438-A,"CIRMi438-A (CW70239)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",65-69,"blood cell",
hPSCreg,CIRMi439-A,"CIRMi439-A (CW70240)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",95-99,"blood cell",
hPSCreg,CIRMi440-A,"CIRMi440-A (CW70241)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,healthy,70-74,"blood cell",
